"Data";"Ocorrência";"Freqüência";"Tensão R";"Corrente R";"Fat,Pot, R";"Tensão S";"Corrente S";"Fat,Pot, S";"Tensão T";"Corrente T";"Fat,Pot T"
"22/11/2018 18:47:50";"01";"59,8";"230,07";"164,39";"0,75";"229,6";"134,95";"0,9";"228";"166,2";"0,78"
"22/11/2018 18:48:00";"01";"59,8";"229,62";"176,95";"0,76";"229,21";"146";"0,89";"227,64";"177,89";"0,76"
"22/11/2018 18:48:10";"01";"60";"229,71";"175,05";"0,76";"229,28";"144,8";"0,89";"227,82";"176,1";"0,76"
"22/11/2018 18:48:20";"01";"59,8";"229,75";"174,95";"0,76";"229,25";"144,75";"0,89";"227,85";"176,05";"0,76"
"22/11/2018 18:48:30";"01";"60";"229,75";"175,05";"0,76";"229,17";"144,14";"0,89";"227,78";"175,85";"0,76"
"22/11/2018 18:48:40";"01";"59,8";"229,85";"174,64";"0,76";"229,14";"143,6";"0,89";"227,73";"175,25";"0,76"
"22/11/2018 18:48:50";"01";"59,8";"229,92";"174,3";"0,76";"229,25";"143,1";"0,88";"227,84";"174,55";"0,76"
"22/11/2018 18:49:00";"01";"59,8";"229,89";"173,55";"0,76";"229,17";"142,55";"0,88";"227,82";"174,05";"0,76"
"22/11/2018 18:49:10";"01";"60";"229,89";"173,7";"0,76";"229,25";"142,35";"0,88";"227,92";"174,05";"0,76"
"22/11/2018 18:49:20";"01";"59,8";"230,03";"173,64";"0,76";"229,31";"142,25";"0,88";"228";"173,89";"0,76"
"22/11/2018 18:49:30";"01";"60";"229,98";"173,64";"0,76";"229,35";"142,25";"0,88";"228,03";"174,05";"0,76"
"22/11/2018 18:49:40";"01";"60";"229,89";"177,14";"0,77";"229,14";"148,2";"0,9";"227,89";"178,75";"0,76"
"22/11/2018 18:49:50";"01";"60";"230,17";"167,25";"0,76";"229,45";"139";"0,89";"228,09";"169,7";"0,75"
"22/11/2018 18:50:00";"01";"60";"230,57";"155,95";"0,76";"229,89";"130,3";"0,89";"228,42";"158,6";"0,75"
"22/11/2018 18:50:10";"01";"60";"230,53";"155,75";"0,76";"229,95";"130,39";"0,89";"228,25";"158";"0,75"
"22/11/2018 18:50:20";"01";"60";"230,56";"155,39";"0,76";"229,95";"130,14";"0,89";"228,28";"157,75";"0,75"
"22/11/2018 18:50:30";"01";"59,8";"230,57";"155,35";"0,76";"229,92";"129,85";"0,88";"228,28";"157,7";"0,75"
"22/11/2018 18:50:40";"01";"60";"230,64";"155,39";"0,76";"229,89";"129,7";"0,89";"228,28";"157,75";"0,75"
"22/11/2018 18:50:50";"01";"59,8";"230,64";"155,45";"0,76";"229,98";"129,75";"0,89";"228,45";"158";"0,75"
"22/11/2018 18:51:00";"01";"60";"230,71";"155,6";"0,76";"230,03";"129,7";"0,89";"228,53";"158,14";"0,75"
"22/11/2018 18:51:10";"01";"59,8";"230,64";"155,45";"0,76";"229,98";"129,45";"0,88";"228,5";"157,8";"0,75"
"22/11/2018 18:51:20";"01";"60";"230,59";"154,39";"0,75";"229,89";"128,89";"0,88";"228,34";"156,89";"0,74"
"22/11/2018 18:51:30";"01";"59,8";"230,64";"153,7";"0,75";"229,92";"128,3";"0,88";"228,42";"156,45";"0,74"
"22/11/2018 18:51:40";"01";"60";"230,62";"153,7";"0,75";"229,96";"128,05";"0,88";"228,5";"156,35";"0,74"
"22/11/2018 18:51:50";"01";"60";"230,62";"153,6";"0,75";"230,06";"128,3";"0,88";"228,5";"156,3";"0,74"
"22/11/2018 18:52:00";"01";"60";"230,45";"153,35";"0,76";"229,95";"128,55";"0,88";"228,35";"156,2";"0,74"
"22/11/2018 18:52:10";"01";"59,8";"230,42";"153,45";"0,75";"229,89";"128,6";"0,88";"228,32";"156,14";"0,74"
"22/11/2018 18:52:20";"01";"59,8";"230,45";"153,25";"0,75";"229,95";"128,14";"0,88";"228,39";"155,7";"0,74"
"22/11/2018 18:52:30";"01";"60";"230,67";"147,8";"0,77";"230,2";"122";"0,89";"228,39";"150,39";"0,75"
"22/11/2018 18:52:40";"01";"59,8";"230,78";"145,5";"0,77";"230,25";"119,65";"0,89";"228,37";"148,3";"0,75"
"22/11/2018 18:52:50";"01";"59,8";"230,78";"145,14";"0,77";"230,28";"119,65";"0,89";"228,35";"147,95";"0,75"
"22/11/2018 18:53:00";"01";"59,8";"230,81";"145,45";"0,77";"230,14";"119,45";"0,89";"228,25";"147,89";"0,75"
"22/11/2018 18:53:10";"01";"59,8";"230,89";"145,5";"0,77";"230,2";"119,65";"0,89";"228,28";"148";"0,75"
"22/11/2018 18:53:20";"01";"59,8";"230,89";"145,55";"0,77";"230,25";"119,7";"0,89";"228,37";"147,95";"0,75"
"22/11/2018 18:53:30";"01";"59,8";"230,85";"145,8";"0,77";"230,28";"119,5";"0,89";"228,25";"147,89";"0,75"
"22/11/2018 18:53:40";"01";"60";"230,89";"145,89";"0,77";"230,25";"119,8";"0,89";"228,28";"148";"0,75"
"22/11/2018 18:53:50";"01";"59,8";"230,81";"145,45";"0,77";"230,34";"119,85";"0,89";"228,28";"147,7";"0,75"
"22/11/2018 18:54:00";"01";"60";"230,84";"144,85";"0,76";"230,37";"119,4";"0,88";"228,21";"147,05";"0,75"
"22/11/2018 18:54:10";"01";"59,3";"230,89";"144,25";"0,76";"230,25";"118,55";"0,88";"228,28";"146,3";"0,75"
"22/11/2018 18:54:20";"01";"59,8";"230,96";"144,35";"0,76";"230,39";"118,4";"0,88";"228,28";"145,89";"0,75"
"22/11/2018 18:54:30";"01";"60";"230,92";"144,35";"0,76";"230,39";"118,45";"0,88";"228,35";"146,25";"0,75"
"22/11/2018 18:54:40";"01";"59,8";"230,92";"144,39";"0,76";"230,35";"118,6";"0,88";"228,42";"146,75";"0,75"
"22/11/2018 18:54:50";"01";"60";"230,84";"144,45";"0,76";"230,37";"119,1";"0,88";"228,35";"147";"0,75"
"22/11/2018 18:55:00";"01";"60";"231,03";"144,95";"0,76";"230,45";"119,15";"0,88";"228,46";"147,14";"0,75"
"22/11/2018 18:55:10";"01";"59,8";"231,1";"145,2";"0,76";"230,42";"119,1";"0,88";"228,46";"147,25";"0,75"
"22/11/2018 18:55:20";"01";"59,8";"231,12";"145,39";"0,76";"230,34";"119,05";"0,88";"228,28";"146,85";"0,75"
"22/11/2018 18:55:30";"01";"59,8";"231,2";"145,64";"0,76";"230,39";"118,8";"0,88";"228,28";"146,75";"0,75"
"22/11/2018 18:55:40";"01";"60";"231,1";"145,6";"0,76";"230,31";"118,55";"0,88";"228,25";"146,64";"0,75"
"22/11/2018 18:55:50";"01";"59,8";"231,07";"145,8";"0,76";"230,17";"118,55";"0,88";"228,28";"147,1";"0,75"
"22/11/2018 18:56:00";"01";"60";"231,17";"146";"0,76";"230,34";"118,95";"0,88";"228,37";"147,2";"0,75"
"22/11/2018 18:56:10";"01";"59,8";"231,09";"145,95";"0,77";"230,42";"119,15";"0,88";"228,42";"147,14";"0,75"
"22/11/2018 18:56:20";"01";"60";"231,1";"145,95";"0,77";"230,34";"119,2";"0,88";"228,31";"146,85";"0,75"
"22/11/2018 18:56:30";"01";"59,8";"231";"145,5";"0,76";"230,35";"119,15";"0,88";"228,23";"146,8";"0,75"
"22/11/2018 18:56:40";"01";"59,8";"230,89";"144,95";"0,76";"230,2";"118,75";"0,88";"228,2";"146,85";"0,75"
"22/11/2018 18:56:50";"01";"59,8";"230,95";"144,35";"0,76";"230,32";"118,3";"0,88";"228,23";"146,2";"0,75"
"22/11/2018 18:57:01";"01";"59,8";"230,92";"144";"0,76";"230,25";"117,9";"0,88";"228,25";"145,85";"0,75"
"22/11/2018 18:57:10";"01";"59,8";"230,96";"144,3";"0,76";"230,28";"118,05";"0,88";"228,25";"146,05";"0,75"
"22/11/2018 18:57:20";"01";"59,8";"231,03";"144,64";"0,76";"230,34";"118,2";"0,88";"228,32";"146,3";"0,75"
"22/11/2018 18:57:30";"01";"60";"231,12";"144,7";"0,76";"230,28";"118,05";"0,88";"228,42";"146,5";"0,75"
"22/11/2018 18:57:41";"01";"60";"231,2";"144,64";"0,76";"230,42";"117,8";"0,88";"228,59";"146,6";"0,75"
"22/11/2018 18:57:50";"01";"60";"231,06";"144,55";"0,76";"230,32";"117,7";"0,88";"228,5";"146,25";"0,75"
"22/11/2018 18:58:00";"01";"59,8";"231,17";"144,75";"0,76";"230,34";"117,85";"0,88";"228,5";"146,45";"0,75"
"22/11/2018 18:58:10";"01";"59,8";"231,23";"144,8";"0,76";"230,39";"117,9";"0,88";"228,59";"146,75";"0,75"
"22/11/2018 18:58:20";"01";"60";"231,25";"144,85";"0,76";"230,5";"118";"0,88";"228,71";"147,05";"0,75"
"22/11/2018 18:58:30";"01";"60";"231,2";"145,1";"0,76";"230,46";"118";"0,88";"228,73";"147,35";"0,75"
"22/11/2018 18:58:40";"01";"60";"231,25";"145,3";"0,76";"230,48";"118,15";"0,88";"228,78";"147,64";"0,75"
"22/11/2018 18:58:50";"01";"59,8";"231,32";"145,35";"0,76";"230,39";"117,95";"0,88";"228,71";"147,6";"0,75"
"22/11/2018 18:59:00";"01";"60";"231,37";"145,45";"0,76";"230,5";"117,9";"0,88";"228,75";"147,1";"0,75"
"22/11/2018 18:59:10";"01";"60";"231,39";"148,25";"0,76";"230,56";"117,9";"0,88";"228,78";"149,05";"0,76"
"22/11/2018 18:59:20";"01";"60";"231,35";"147,6";"0,76";"230,57";"118";"0,88";"228,7";"147,95";"0,76"
"22/11/2018 18:59:30";"01";"60";"230,92";"162,95";"0,76";"230,03";"131,7";"0,88";"228,25";"163,55";"0,76"
"22/11/2018 18:59:40";"01";"60";"230,92";"163,39";"0,76";"230";"131,89";"0,88";"228,28";"164,1";"0,76"
"22/11/2018 18:59:50";"01";"59,8";"230,92";"163,39";"0,76";"230";"131,85";"0,88";"228,31";"164,2";"0,76"
"22/11/2018 19:00:00";"01";"60";"230,85";"163,35";"0,76";"229,96";"131,95";"0,89";"228,31";"164,39";"0,76"
"22/11/2018 19:00:10";"01";"60";"230,82";"163,14";"0,76";"229,92";"131,8";"0,89";"228,39";"164,55";"0,76"
"22/11/2018 19:00:20";"01";"60";"230,82";"163,2";"0,76";"229,85";"131,64";"0,89";"228,42";"164,75";"0,76"
"22/11/2018 19:00:30";"01";"60";"230,78";"163,25";"0,76";"229,87";"131,7";"0,89";"228,39";"164,85";"0,77"
"22/11/2018 19:00:40";"01";"60";"230,84";"163,64";"0,76";"229,85";"132,1";"0,89";"228,37";"165,14";"0,76"
"22/11/2018 19:00:50";"01";"60";"230,75";"163,95";"0,76";"229,84";"132,5";"0,89";"228,28";"165,39";"0,77"
"22/11/2018 19:01:00";"01";"59,8";"230,78";"164,25";"0,76";"229,78";"132,45";"0,89";"228,34";"166,05";"0,77"
"22/11/2018 19:01:10";"01";"60";"230,82";"164,3";"0,76";"229,82";"132,55";"0,89";"228,39";"166,1";"0,77"
"22/11/2018 19:01:20";"01";"59,8";"230,78";"164";"0,76";"229,87";"132,64";"0,89";"228,37";"165,85";"0,76"
"22/11/2018 19:01:30";"01";"60";"230,81";"163,75";"0,76";"229,84";"132,39";"0,89";"228,42";"165,75";"0,76"
"22/11/2018 19:01:40";"01";"60";"230,78";"163,64";"0,76";"230";"132,64";"0,89";"228,42";"165,45";"0,76"
"22/11/2018 19:01:50";"01";"60";"230,84";"163,85";"0,77";"230,14";"132,95";"0,89";"228,42";"165,14";"0,76"
"22/11/2018 19:02:00";"01";"60";"230,82";"163,85";"0,76";"230,09";"133";"0,89";"228,42";"165,5";"0,76"
"22/11/2018 19:02:10";"01";"60";"230,62";"162,14";"0,77";"230,06";"131,75";"0,89";"228,42";"163,3";"0,76"
"22/11/2018 19:02:20";"01";"60";"230,7";"161,3";"0,77";"230,06";"131";"0,89";"228,34";"161,45";"0,76"
"22/11/2018 19:02:30";"01";"59,8";"230,78";"160,89";"0,76";"230,06";"130,05";"0,89";"228,32";"160,64";"0,76"
"22/11/2018 19:02:40";"01";"60";"230,82";"160,25";"0,76";"230";"129,35";"0,88";"228,42";"160,3";"0,76"
"22/11/2018 19:02:50";"01";"60";"230,84";"160,2";"0,76";"230,12";"129,05";"0,88";"228,56";"160,3";"0,76"
"22/11/2018 19:03:00";"01";"60";"230,7";"160,2";"0,76";"230";"129,05";"0,89";"228,42";"160,25";"0,76"
"22/11/2018 19:03:10";"01";"60";"230,75";"160,5";"0,76";"229,92";"129,35";"0,89";"228,42";"160,85";"0,76"
"22/11/2018 19:03:20";"01";"60";"230,75";"160,75";"0,76";"229,89";"129,64";"0,89";"228,34";"161,05";"0,76"
"22/11/2018 19:03:30";"01";"60";"230,75";"161,25";"0,77";"229,98";"129,89";"0,89";"228,42";"161,3";"0,76"
"22/11/2018 19:03:40";"01";"59,8";"230,73";"161,45";"0,77";"230";"130,14";"0,89";"228,39";"161,35";"0,76"
"22/11/2018 19:03:50";"01";"59,8";"230,85";"161,3";"0,76";"230";"130,25";"0,89";"228,42";"161,39";"0,76"
"22/11/2018 19:04:00";"01";"60";"230,87";"161,3";"0,77";"230,17";"130,39";"0,88";"228,45";"161";"0,76"
"22/11/2018 19:04:10";"01";"59,8";"230,84";"161,2";"0,77";"230,07";"130,14";"0,89";"228,42";"160,95";"0,76"
"22/11/2018 19:04:20";"01";"60";"231";"155,8";"0,76";"230,2";"125,6";"0,88";"228,53";"155,64";"0,75"
"22/11/2018 19:04:30";"01";"60";"231,56";"143,3";"0,76";"230,78";"115,45";"0,88";"228,96";"143,25";"0,75"
"22/11/2018 19:04:40";"01";"60";"230,98";"155,2";"0,76";"230,67";"123,1";"0,87";"228,56";"152,14";"0,74"
"22/11/2018 19:04:50";"01";"60";"231,46";"147,14";"0,76";"230,53";"117,85";"0,88";"228,75";"146,35";"0,75"
"22/11/2018 19:05:00";"01";"60";"231,5";"143,45";"0,76";"230,64";"115,8";"0,88";"228,96";"143,75";"0,75"
"22/11/2018 19:05:10";"01";"60";"231,53";"143,05";"0,76";"230,75";"115,65";"0,88";"229";"143,2";"0,75"
"22/11/2018 19:05:20";"01";"60";"231,42";"142,3";"0,76";"230,7";"114,95";"0,87";"228,84";"142,2";"0,74"
"22/11/2018 19:05:30";"01";"60";"231,42";"141,7";"0,76";"230,64";"114,65";"0,87";"228,78";"141,64";"0,74"
"22/11/2018 19:05:41";"01";"60";"231,5";"142,05";"0,75";"230,59";"114,65";"0,87";"228,7";"141,85";"0,74"
"22/11/2018 19:05:50";"01";"60";"231,6";"142,39";"0,75";"230,64";"114,65";"0,87";"228,84";"142";"0,75"
"22/11/2018 19:06:00";"01";"60";"231,57";"142,5";"0,75";"230,64";"114,6";"0,87";"228,92";"142,5";"0,75"
"22/11/2018 19:06:10";"01";"60";"231,39";"142,25";"0,76";"230,56";"114,85";"0,88";"228,89";"142,5";"0,75"
"22/11/2018 19:06:20";"01";"60";"231,42";"142,25";"0,76";"230,6";"114,9";"0,88";"228,92";"142,55";"0,75"
"22/11/2018 19:06:30";"01";"59,8";"231,5";"142,45";"0,76";"230,67";"114,85";"0,87";"228,89";"142,45";"0,75"
"22/11/2018 19:06:40";"01";"60";"231,5";"142,39";"0,76";"230,7";"114,9";"0,87";"228,84";"142,25";"0,75"
"22/11/2018 19:06:50";"01";"59,8";"231,46";"142,2";"0,76";"230,67";"115,05";"0,88";"228,85";"142,2";"0,74"
"22/11/2018 19:07:00";"01";"59,8";"231,42";"142,39";"0,76";"230,64";"115,2";"0,88";"228,73";"142,14";"0,75"
"22/11/2018 19:07:10";"01";"60";"231,32";"142,39";"0,76";"230,64";"115,45";"0,88";"228,64";"142,14";"0,75"
"22/11/2018 19:07:20";"01";"59,8";"231,28";"142,5";"0,76";"230,57";"115,85";"0,88";"228,6";"142,35";"0,75"
"22/11/2018 19:07:30";"01";"59,8";"231,2";"142,5";"0,76";"230,48";"115,8";"0,88";"228,62";"142,7";"0,75"
"22/11/2018 19:07:40";"01";"59,8";"231,14";"142,2";"0,76";"230,5";"115,6";"0,88";"228,7";"142,85";"0,75"
"22/11/2018 19:07:50";"01";"60";"231,21";"142,2";"0,76";"230,6";"115,35";"0,88";"228,67";"142,25";"0,75"
"22/11/2018 19:08:00";"01";"60";"231,21";"142";"0,76";"230,53";"115,05";"0,87";"228,6";"141,89";"0,75"
"22/11/2018 19:08:10";"01";"60";"231,25";"141,6";"0,76";"230,62";"114,9";"0,87";"228,64";"141,45";"0,74"
"22/11/2018 19:08:20";"01";"60";"231,14";"140,8";"0,75";"230,57";"114,45";"0,87";"228,59";"141";"0,74"
"22/11/2018 19:08:30";"01";"59,8";"231,23";"141,05";"0,75";"230,57";"114,5";"0,87";"228,71";"141,35";"0,74"
"22/11/2018 19:08:40";"01";"59,8";"231,25";"141,3";"0,76";"230,6";"114,5";"0,87";"228,7";"141,55";"0,74"
"22/11/2018 19:08:50";"01";"59,8";"231,28";"141,5";"0,75";"230,46";"114,5";"0,88";"228,67";"142,05";"0,74"
"22/11/2018 19:09:00";"01";"59,8";"231,42";"141,45";"0,75";"230,62";"114,35";"0,87";"228,89";"142,05";"0,74"
"22/11/2018 19:09:10";"01";"60";"231,25";"141,3";"0,75";"230,45";"114,1";"0,87";"228,78";"141,7";"0,74"
"22/11/2018 19:09:20";"01";"59,8";"231,25";"141,3";"0,76";"230,5";"114,4";"0,87";"228,73";"141,75";"0,74"
"22/11/2018 19:09:30";"01";"59,8";"231,23";"141,35";"0,75";"230,45";"114,7";"0,88";"228,64";"141,89";"0,74"
"22/11/2018 19:09:40";"01";"60";"231,21";"141,25";"0,76";"230,48";"114,95";"0,88";"228,7";"142,25";"0,74"
"22/11/2018 19:09:50";"01";"59,8";"231,2";"141,55";"0,76";"230,46";"115,05";"0,88";"228,64";"142,39";"0,74"
"22/11/2018 19:10:00";"01";"59,8";"231,25";"141,75";"0,76";"230,56";"115,3";"0,88";"228,78";"142,55";"0,74"
"22/11/2018 19:10:10";"01";"60";"231,25";"141,75";"0,76";"230,53";"115,15";"0,88";"228,82";"142,64";"0,75"
"22/11/2018 19:10:20";"01";"60";"231,21";"141,7";"0,76";"230,5";"115,1";"0,88";"228,78";"142,64";"0,74"
"22/11/2018 19:10:30";"01";"60";"231,2";"141,75";"0,76";"230,46";"114,95";"0,88";"228,75";"142,64";"0,75"
"22/11/2018 19:10:40";"01";"59,8";"231,21";"141,85";"0,75";"230,39";"114,7";"0,88";"228,67";"142,89";"0,75"
"22/11/2018 19:10:50";"01";"60";"231,28";"141,89";"0,75";"230,32";"114,6";"0,88";"228,78";"142,95";"0,75"
"22/11/2018 19:11:00";"01";"60";"231,23";"141,6";"0,75";"230,39";"114,55";"0,88";"228,75";"142,64";"0,75"
"22/11/2018 19:11:10";"01";"59,3";"231,25";"141,1";"0,75";"230,46";"114,1";"0,87";"228,85";"142,1";"0,74"
"22/11/2018 19:11:20";"01";"59,8";"231,31";"141";"0,75";"230,57";"113,9";"0,87";"228,84";"141,64";"0,74"
"22/11/2018 19:11:30";"01";"60";"231,28";"140,75";"0,75";"230,53";"114";"0,87";"228,85";"141,64";"0,74"
"22/11/2018 19:11:40";"01";"59,8";"231,25";"140,6";"0,75";"230,5";"113,9";"0,87";"228,81";"141,55";"0,74"
"22/11/2018 19:11:50";"01";"59,8";"231,31";"140,55";"0,75";"230,5";"113,85";"0,87";"228,84";"141,75";"0,74"
"22/11/2018 19:12:00";"01";"59,8";"231,42";"140,35";"0,75";"230,67";"114,3";"0,87";"228,89";"141,55";"0,74"
"22/11/2018 19:12:10";"01";"59,8";"231,45";"139,95";"0,75";"230,64";"114,55";"0,87";"228,84";"141,89";"0,74"
"22/11/2018 19:12:20";"01";"59,8";"231,6";"140,55";"0,75";"230,59";"114,95";"0,87";"228,92";"142,39";"0,74"
"22/11/2018 19:12:30";"01";"59,8";"231,67";"141,1";"0,76";"230,75";"115,1";"0,87";"228,89";"142,25";"0,74"
"22/11/2018 19:12:40";"01";"60";"231,75";"141,14";"0,75";"230,64";"114,95";"0,87";"228,87";"142,2";"0,74"
"22/11/2018 19:12:50";"01";"59,8";"231,67";"140,8";"0,75";"230,67";"114,85";"0,87";"228,82";"142";"0,74"
"22/11/2018 19:13:00";"01";"59,8";"231,78";"140,64";"0,75";"230,75";"114,7";"0,87";"228,96";"141,89";"0,74"
"22/11/2018 19:13:10";"01";"59,8";"231,64";"140,5";"0,75";"230,78";"114,65";"0,88";"229,03";"141,89";"0,74"
"22/11/2018 19:13:20";"01";"59,8";"231,14";"149";"0,75";"230,12";"123,85";"0,88";"228,87";"151,14";"0,74"
"22/11/2018 19:13:30";"01";"59,8";"231,57";"140,55";"0,75";"230,59";"115,05";"0,88";"228,87";"143,05";"0,74"
"22/11/2018 19:13:40";"01";"59,8";"231,56";"140,89";"0,76";"230,59";"115,3";"0,88";"228,89";"142,95";"0,74"
"22/11/2018 19:13:50";"01";"59,8";"231,45";"142,85";"0,76";"230,48";"115,25";"0,88";"228,75";"144,45";"0,75"
"22/11/2018 19:14:00";"01";"59,8";"231,42";"142,05";"0,75";"230,53";"114,85";"0,87";"228,75";"143,3";"0,75"
"22/11/2018 19:14:10";"01";"59,8";"231,06";"151,35";"0,75";"230,23";"123,4";"0,87";"228,5";"152,64";"0,74"
"22/11/2018 19:14:21";"01";"59,8";"230,82";"156,55";"0,76";"230,1";"128,45";"0,88";"228,37";"158,14";"0,75"
"22/11/2018 19:14:31";"01";"60";"230,89";"157,55";"0,76";"230,09";"128,89";"0,88";"228,31";"158,7";"0,75"
"22/11/2018 19:14:40";"01";"59,8";"230,96";"158,25";"0,76";"230,14";"129,14";"0,88";"228,35";"159,14";"0,75"
"22/11/2018 19:14:50";"01";"59,8";"231,14";"158,7";"0,76";"230,25";"129,39";"0,88";"228,5";"159,85";"0,75"
"22/11/2018 19:15:00";"01";"59,8";"231";"160,05";"0,76";"230,31";"131,25";"0,88";"228,59";"161,5";"0,75"
"22/11/2018 19:15:10";"01";"59,8";"230,98";"161,55";"0,76";"230,28";"132,25";"0,88";"228,57";"163";"0,75"
"22/11/2018 19:15:20";"01";"60";"230,92";"161,39";"0,76";"230,17";"131,85";"0,89";"228,56";"163,05";"0,75"
"22/11/2018 19:15:30";"01";"59,8";"230,96";"161,5";"0,76";"230,14";"132";"0,88";"228,56";"163,35";"0,75"
"22/11/2018 19:15:40";"01";"60";"230,95";"161,8";"0,76";"230,14";"132,45";"0,89";"228,57";"163,7";"0,75"
"22/11/2018 19:15:50";"01";"59,8";"231";"162,2";"0,76";"230";"132,89";"0,89";"228,28";"165,8";"0,76"
"22/11/2018 19:16:00";"01";"59,8";"230,98";"162,5";"0,77";"229,92";"133,2";"0,89";"228,25";"165,3";"0,76"
"22/11/2018 19:16:10";"01";"59,8";"231,1";"163";"0,77";"230,1";"133,5";"0,89";"228,35";"165,2";"0,76"
"22/11/2018 19:16:20";"01";"59,8";"231,03";"162,89";"0,77";"230,17";"133,55";"0,89";"228,45";"165";"0,76"
"22/11/2018 19:16:30";"01";"60";"230,98";"164,95";"0,76";"230,09";"136,55";"0,88";"228,5";"167,35";"0,75"
"22/11/2018 19:16:40";"01";"60";"230,75";"171,35";"0,76";"229,78";"142,35";"0,88";"228,37";"173,05";"0,75"
"22/11/2018 19:16:50";"01";"59,8";"230,84";"171,45";"0,76";"229,75";"142,39";"0,88";"228,39";"173,3";"0,75"
"22/11/2018 19:17:00";"01";"59,8";"230,78";"170,89";"0,76";"229,78";"142,25";"0,88";"228,34";"173";"0,75"
"22/11/2018 19:17:10";"01";"59,8";"230,81";"170,5";"0,75";"229,82";"141,89";"0,88";"228,28";"172,2";"0,75"
"22/11/2018 19:17:20";"01";"60";"230,75";"170,5";"0,75";"229,67";"141,5";"0,88";"228,28";"172,25";"0,75"
"22/11/2018 19:17:30";"01";"59,8";"230,67";"170,75";"0,76";"229,59";"141,64";"0,88";"228,06";"172,1";"0,75"
"22/11/2018 19:17:40";"01";"60";"230,67";"170,7";"0,75";"229,59";"141,75";"0,88";"228,09";"172,1";"0,75"
"22/11/2018 19:17:50";"01";"60";"230,67";"170,14";"0,76";"229,82";"141,39";"0,88";"228,25";"171,7";"0,75"
"22/11/2018 19:18:00";"01";"60";"230,64";"169,95";"0,75";"229,71";"141,05";"0,88";"228,2";"171,39";"0,75"
"22/11/2018 19:18:10";"01";"59,8";"230,78";"170,05";"0,75";"229,87";"141,3";"0,88";"228,32";"171,35";"0,75"
"22/11/2018 19:18:20";"01";"59,8";"230,78";"170,35";"0,75";"229,84";"141,45";"0,88";"228,17";"171,35";"0,75"
"22/11/2018 19:18:30";"01";"59,8";"230,85";"170,55";"0,75";"229,78";"141,55";"0,88";"228,21";"171,6";"0,75"
"22/11/2018 19:18:40";"01";"60";"230,78";"170,7";"0,76";"229,78";"141,6";"0,88";"228,17";"171,6";"0,75"
"22/11/2018 19:18:50";"01";"60";"230,7";"170,64";"0,76";"229,82";"141,64";"0,88";"228,2";"171,7";"0,75"
"22/11/2018 19:19:00";"01";"60";"230,82";"167,7";"0,75";"229,95";"139,39";"0,88";"228,37";"169,39";"0,74"
"22/11/2018 19:19:10";"01";"59,8";"231,23";"151,89";"0,75";"230,17";"126,8";"0,87";"228,75";"154,6";"0,73"
"22/11/2018 19:19:20";"01";"59,8";"231,21";"151,7";"0,74";"230,14";"126,5";"0,87";"228,7";"154,45";"0,73"
"22/11/2018 19:19:30";"01";"59,8";"231,12";"151,3";"0,75";"230,17";"126,5";"0,87";"228,67";"154,5";"0,73"
"22/11/2018 19:19:40";"01";"60";"231,06";"151,2";"0,75";"230,14";"126,55";"0,87";"228,7";"154,5";"0,73"
"22/11/2018 19:19:50";"01";"59,8";"231,09";"151,2";"0,75";"230,17";"126,65";"0,87";"228,85";"154,6";"0,73"
"22/11/2018 19:20:00";"01";"60";"231";"150,75";"0,74";"230,17";"126,25";"0,87";"228,71";"154,05";"0,73"
"22/11/2018 19:20:10";"01";"59,3";"230,95";"150,05";"0,74";"230,14";"126,05";"0,87";"228,67";"153,85";"0,73"
"22/11/2018 19:20:20";"01";"60";"230,89";"149,85";"0,74";"230,07";"126";"0,87";"228,67";"153,95";"0,73"
"22/11/2018 19:20:30";"01";"59,8";"230,89";"149,95";"0,74";"230,03";"125,6";"0,87";"228,6";"153,7";"0,73"
"22/11/2018 19:20:40";"01";"60";"230,89";"149,89";"0,74";"229,95";"125,45";"0,87";"228,62";"153,55";"0,73"
"22/11/2018 19:20:50";"01";"60";"230,78";"149,89";"0,74";"229,85";"125,25";"0,87";"228,53";"153,6";"0,73"
"22/11/2018 19:21:00";"01";"59,8";"230,82";"150,05";"0,74";"229,82";"125,2";"0,87";"228,6";"153,85";"0,73"
"22/11/2018 19:21:10";"01";"60";"230,82";"150,5";"0,74";"229,75";"124,95";"0,87";"228,62";"153,89";"0,74"
"22/11/2018 19:21:20";"01";"59,8";"230,81";"150,85";"0,74";"229,53";"124,7";"0,87";"228,39";"153,89";"0,74"
"22/11/2018 19:21:30";"01";"60";"230,85";"151,1";"0,74";"229,39";"124,35";"0,87";"228,32";"153,64";"0,74"
"22/11/2018 19:21:40";"01";"59,8";"230,92";"148,05";"0,75";"229,62";"121,45";"0,88";"228,31";"150,64";"0,75"
"22/11/2018 19:21:50";"01";"60";"231,23";"142,8";"0,75";"230,07";"115,8";"0,88";"228,45";"145,35";"0,75"
"22/11/2018 19:22:00";"01";"60";"231,28";"142,7";"0,75";"230,09";"115,45";"0,87";"228,53";"145,2";"0,75"
"22/11/2018 19:22:10";"01";"60";"231,23";"142,55";"0,75";"230,06";"115,55";"0,87";"228,5";"145,1";"0,75"
"22/11/2018 19:22:20";"01";"60";"231,21";"142,8";"0,75";"230,03";"115,9";"0,88";"228,39";"145,2";"0,75"
"22/11/2018 19:22:30";"01";"60";"231,2";"142,75";"0,75";"230,09";"116,35";"0,88";"228,42";"145,35";"0,75"
